order_id,customer_name,region,city,product_category,sales_amount,profit,discount_percent,quantity,payment_method,order_date,customer_rating,year
ORD10757,Kerry Lewis,West,Hyderabad,Home,5462.09,-978.54,10.0,10,Card,2024-01-20,1.0,2024
ORD10758,Andrew Estrada,South,Chennai,Home,2854.11,80.46,10.0,1,Cod,2024-06-17,3.0,2024
ORD10759,Ryan Cordova,North ,Chennai,Fashion,6750.77,1235.07,5.0,10,Upi,2023-09-12,4.0,2023
ORD10760,Arthur Dyer,South,Delhi,Sports,3560.91,-610.13,5.0,4,Cash,2023-03-13,1.0,2023
ORD10761,Michael Livingston,South,Delhi,Fashion,5305.02,-152.23,10.0,4,Cod,2024-03-12,3.0,2024
ORD10762,Charles Perkins II,South,Mumbai,Beauty,11400.21,2618.73,0.0,6,Cod,2023-07-26,2.0,2023
ORD10763,Jeremy Delgado,East,Delhi,Sports,4759.85,309.87,15.0,7,Upi,2025-04-19,4.0,2025
ORD10764,Vicki Fischer,East,Bangalore,Unknown,7873.18,-348.2,20.0,10,Cash,2024-04-19,1.0,2024
ORD10765,Ashley Bowman,West,Mumbai,Unknown,3242.06,653.93,10.0,8,Net Banking,2023-01-14,5.0,2023
ORD10766,Jamie Gonzalez,South,Bangalore,Beauty,4912.53,-877.6,0.0,7,Upi,2023-03-14,3.0,2023
ORD10767,Mr. Cody Garcia,South,Bangalore,Fashion,9427.0,23.56,0.0,7,Card,2024-05-15,3.0,2024
ORD10768,Sharon Swanson,South,Bangalore,Home,3432.58,531.82,10.0,10,Cod,2023-01-29,2.0,2023
ORD10769,Benjamin Mcdowell,North ,Kochi,Sports,9531.12,-1422.35,10.0,7,Net Banking,2023-01-13,4.0,2023
ORD10770,Amy Carroll,South,Mumbai,Unknown,6769.38,510.11,20.0,7,Cash ,2023-09-16,3.0,2023
ORD10771,Allen Conway,North,Bangalore,Beauty,6434.746725025747,761.18,10.0,7,Upi,2025-04-13,4.0,2025
ORD10772,Natalie Davidson,South,Hyderabad,Fashion,6581.02,-272.54,15.0,3,Cash,2024-06-21,1.0,2024
ORD10773,Jonathan Marsh,South,Chennai,Beauty,7431.39,-617.43,5.0,1,Cod,2024-04-06,3.0,2024
ORD10774,Michelle Rodriguez,North,Delhi,Fashion,6554.52,-1001.93,0.0,5,Upi,2023-06-20,1.0,2023
ORD10775,Monica Stewart,North,Kochi,Fashion,1074.44,349.59,10.0,10,Upi,2023-03-04,5.0,2023
ORD10776,Thomas Chen,East,Hyderabad,Home,3182.16,214.03,10.0,10,Cash,2025-02-18,3.0,2025
ORD10777,Kathleen Cooley,North,Mumbai,Unknown,4381.2,-738.31,10.0,6,Cash,2025-02-18,1.0,2025
ORD10778,John Fields DDS,South,Hyderabad,Beauty,4813.92,1555.3,5.0,6,Upi,2025-06-08,3.0,2025
ORD10779,Christina Griffin,South,Delhi,Beauty,6551.68,973.43,0.0,6,Cod,2025-04-12,3.0,2025
ORD10780,James Koch,East,Delhi,Fashion,5444.25,1730.25,15.0,2,Cod,2024-03-14,3.0,2024
ORD10781,Keith Collier,North ,Mumbai,Fashion,1661.64,122.73,0.0,5,Upi,2024-05-31,5.0,2024
ORD10782,Jessica Price,South,Kochi,Fashion,5950.49,-632.31,10.0,2,Card,2023-09-04,3.0,2023
ORD10783,Lisa Lamb,North ,Hyderabad,Unknown,6526.46,1085.11,10.0,2,Upi,2023-08-14,2.0,2023
ORD10784,Blake Hopkins,South,Hyderabad,Unknown,6399.48,834.32,10.0,6,Upi,2024-08-12,5.0,2024
ORD10785,Tyler Riley,North,Kochi,Home,7701.95,-551.83,10.0,2,Cash,2025-05-26,1.0,2025
ORD10786,Sonia Green,East,Kochi,Sports,7084.81,1908.16,15.0,10,Net Banking,2024-08-09,3.0,2024
ORD10787,Robert Walters,North ,Bangalore,Electronics,6147.95,1067.38,5.0,9,Cod,2025-02-28,3.0,2025
ORD10788,Alicia Mercado,South,Delhi,Home,4824.59,-177.29,5.0,8,Upi,2023-05-29,3.0,2023
ORD10789,Briana Torres,South,Delhi,Beauty,847.6,-25.52,10.0,2,Cash,2023-02-05,3.0,2023
ORD10790,Ms. Maria Bishop,South,Hyderabad,Unknown,6074.05,1491.88,5.0,4,Cash,2024-01-21,3.0,2024
ORD10791,Maria Norris,East,Mumbai,Unknown,5519.22,1370.18,5.0,1,Card,2024-02-06,4.0,2024
ORD10792,Brent Wade,North ,Mumbai,Electronics,5678.95,-251.74,10.0,4,Cod,2023-03-15,1.0,2023
ORD10793,Mary Whitehead,West,Hyderabad,Beauty,1808.13,-59.23,10.0,3,Cash,2025-05-20,3.0,2025
ORD10794,Amy Wilson,South,Mumbai,Beauty,2297.36,-447.93,10.0,10,Cash,2023-07-20,1.0,2023
ORD10795,Kelli Edwards,South,Chennai,Sports,7632.88,-772.46,0.0,2,Cash,2023-12-31,4.0,2023
ORD10796,Lisa Gardner,South,Hyderabad,Unknown,4901.11,-330.97,15.0,5,Upi,2023-09-08,3.0,2023
ORD10797,Johnny Howell,South,Mumbai,Home,6434.746725025747,368.84,10.0,7,Upi,2024-11-05,4.0,2024
ORD10798,Michael Reyes,North ,Mumbai,Home,5070.8,407.5,0.0,10,Upi,2024-10-18,2.0,2024
ORD10799,Jennifer Gilbert,North,Chennai,Electronics,5074.39,784.14,15.0,5,Cod,2024-01-29,3.0,2024
ORD10800,Amy Porter,North ,Delhi,Unknown,7345.71,1833.52,20.0,8,Upi,2023-01-21,2.0,2023
ORD10801,Unknown,West,Chennai,Electronics,6434.746725025747,-373.34,20.0,3,Cod,2024-11-05,2.0,2024
ORD10802,Michael Welch,North ,Chennai,Home,5240.3,1405.96,0.0,2,Cash,2023-03-31,3.0,2023
ORD10803,Patty Washington,West,Bangalore,Sports,3844.31,-671.25,20.0,5,Card,2023-01-01,3.0,2023
ORD10804,Sherry Smith,North,Bangalore,Home,3913.76,-331.06,0.0,1,Cash,2024-09-12,5.0,2024
ORD10805,Sherry Chandler,North ,Chennai,Home,4227.07,-10.63,5.0,10,Cash,2024-07-19,1.0,2024
ORD10806,Allen Smith MD,South,Hyderabad,Home,5555.33,1761.65,5.0,9,Upi,2023-09-18,3.0,2023
ORD10807,Tammy Thomas,South,Chennai,Beauty,3803.13,594.33,20.0,10,Cod,2024-01-17,3.0,2024
ORD10808,Robert Young,North,Chennai,Home,8139.39,1434.07,15.0,2,Cash,2023-05-08,2.0,2023
ORD10809,Edwin Schultz,North,Bangalore,Sports,27634.8,205.49,5.0,7,Card,2023-10-08,4.0,2023
ORD10810,Andrew Moore,North,Kochi,Fashion,4532.82,839.71,10.0,9,Net Banking,2023-04-08,3.0,2023
ORD10811,Warren Smith,South,Chennai,Electronics,3900.67,360.52,20.0,7,Upi,2024-11-25,2.0,2024
ORD10812,Douglas Grimes,South,Hyderabad,Sports,8617.44,1762.11,0.0,6,Net Banking,2023-05-27,3.0,2023
ORD10813,John Berry,South,Chennai,Unknown,5491.39,-232.01,15.0,9,Card,2025-03-28,3.0,2025
ORD10814,Taylor Becker,South,Delhi,Electronics,7579.61,-1184.61,10.0,4,Card,2025-05-15,4.0,2025
ORD10815,Chris Rivera,South,Mumbai,Beauty,1286.1,423.37,15.0,9,Upi,2025-04-07,3.0,2025
ORD10816,Barbara Wilson,South,Delhi,Unknown,5667.63,787.56,10.0,1,Upi,2023-05-08,5.0,2023
ORD10817,Benjamin Neal,South,Kochi,Home,7224.08,968.43,5.0,9,Cod,2024-12-01,1.0,2024
ORD10818,Robert Guzman,South,Delhi,Electronics,5205.71,-553.02,0.0,6,Net Banking,2024-03-08,2.0,2024
ORD10819,Stacie Allen,South,Delhi,Electronics,7663.7,864.95,5.0,5,Cod,2023-01-03,1.0,2023
ORD10820,Brian Allen,East,Hyderabad,Fashion,37067.8,1971.81,10.0,6,Upi,2023-12-31,4.0,2023
ORD10821,Maria Lopez,West,Kochi,Fashion,8523.37,706.38,5.0,7,Card,2023-07-22,4.0,2023
ORD10822,Tiffany Mueller,North,Mumbai,Unknown,10747.25,382.47,5.0,9,Cash,2024-01-19,3.0,2024
ORD10823,Paige Murphy,East,Kochi,Fashion,40929.0,11704.34,10.0,4,Upi,2024-03-20,1.0,2024
ORD10824,Ryan Harmon,West,Delhi,Beauty,3886.24,1249.84,10.0,5,Upi,2023-06-14,4.0,2023
ORD10825,Brandon Smith,North,Kochi,Fashion,8633.46,1796.12,15.0,3,Cod,2023-06-14,3.0,2023
ORD10826,David Herring,West,Mumbai,Home,8948.93,2294.59,15.0,10,Upi,2023-08-31,2.0,2023
ORD10827,Michelle Haynes,East,Hyderabad,Fashion,3692.85,299.79,5.0,5,Net Banking,2024-09-24,3.0,2024
ORD10828,Cynthia Whitehead,North ,Hyderabad,Unknown,3949.53,733.15,20.0,10,Upi,2025-03-12,1.0,2025
ORD10829,Mark Thomas,North,Kochi,Beauty,4295.54,1335.93,15.0,1,Card,2023-10-08,2.0,2023
ORD10830,Stephen Garcia,East,Kochi,Home,1638.87,104.16,20.0,7,Cash ,2023-08-16,2.0,2023
ORD10831,Tiffany Garcia,East,Bangalore,Home,2703.37,-270.44,0.0,1,Cod,2023-11-24,2.0,2023
ORD10832,Jesus Blankenship,North,Hyderabad,Sports,2489.65,-0.08,10.0,2,Cash,2023-09-16,3.0,2023
ORD10833,Joseph Gutierrez,North,Chennai,Fashion,3080.51,703.42,20.0,10,Upi,2025-04-09,2.0,2025
ORD10834,Troy Barrett,West,Kochi,Electronics,4913.29,-657.42,20.0,4,Cod,2024-10-06,3.0,2024
ORD10835,Unknown,South,Mumbai,Sports,5585.54,-496.56,10.0,3,Cod,2024-04-30,3.0,2024
ORD10836,Latasha Tyler,North ,Delhi,Electronics,8876.25,-1201.97,15.0,2,Card,2024-04-04,2.0,2024
ORD10837,Shawn Hall,West,Mumbai,Unknown,2504.11,278.95,10.0,4,Cod,2023-10-24,2.0,2023
ORD10838,Jordan Owens,South,Bangalore,Electronics,7460.81,84.18,15.0,7,Cash,2024-03-24,1.0,2024
ORD10839,Dana Kim,South,Chennai,Unknown,4465.03,366.3,20.0,9,Upi,2025-06-19,1.0,2025
ORD10840,Christopher Reeves,East,Kochi,Unknown,4876.34,-870.43,5.0,5,Cash,2024-06-30,1.0,2024
ORD10841,Amanda Solis,South,Delhi,Home,6687.05,888.29,10.0,6,Net Banking,2024-10-26,3.0,2024
ORD10842,Alyssa Morris,East,Bangalore,Home,2193.19,316.42,0.0,6,Cod,2023-11-29,5.0,2023
ORD10843,Beth Davis,South,Delhi,Sports,5956.02,1062.93,10.0,5,Net Banking,2023-04-19,3.0,2023
ORD10844,Jonathan Frazier,South,Hyderabad,Beauty,5416.13,1322.91,15.0,3,Net Banking,2023-07-28,2.0,2023
ORD10845,James Steele,South,Bangalore,Unknown,6231.13,1709.16,5.0,10,Card,2024-04-15,2.0,2024
ORD10846,Jennifer Chang,South,Mumbai,Unknown,5722.92,768.6,0.0,3,Upi,2025-04-17,2.0,2025
ORD10847,Alexis Lopez,North,Kochi,Unknown,11138.25,-2155.43,0.0,7,Cash,2025-01-14,1.0,2025
ORD10848,Michael Smith,North,Delhi,Unknown,3405.65,494.03,0.0,1,Upi,2023-10-02,2.0,2023
ORD10849,Amy Gallegos,South,Bangalore,Electronics,3672.51,1068.02,5.0,5,Card,2024-05-06,1.0,2024
ORD10850,Ana Mccall,West,Bangalore,Electronics,3442.15,-493.78,10.0,2,Upi,2023-01-22,4.0,2023
ORD10851,Danielle Murray,South,Kochi,Beauty,3611.31,-152.52,10.0,7,Upi,2023-05-31,3.0,2023
ORD10852,Willie Deleon,North ,Bangalore,Fashion,3406.53,-56.04,10.0,2,Card,2024-01-01,3.0,2024
ORD10853,Dr. Dillon Frazier,East,Kochi,Home,7972.54,1331.42,10.0,10,Upi,2024-03-11,3.0,2024
ORD10854,Charles Wright,South,Chennai,Fashion,8551.26,2046.11,0.0,3,Upi,2025-04-10,4.0,2025
ORD10855,Sharon Jarvis,East,Bangalore,Fashion,3573.13,420.96,10.0,5,Cash ,2025-04-14,4.0,2025
ORD10856,Joseph Moses,South,Bangalore,Beauty,2919.11,80.77,10.0,6,Net Banking,2024-05-07,4.0,2024
ORD10857,Dr. John Brown MD,North ,Delhi,Unknown,6178.54,-453.73,0.0,10,Cash,2024-06-29,2.0,2024
ORD10858,Emily Garcia,South,Kochi,Electronics,36194.4,12546.71,0.0,6,Card,2024-01-06,2.0,2024
ORD10859,Samantha Phillips,South,Kochi,Unknown,6582.33,1707.38,20.0,7,Upi,2023-10-29,4.0,2023
ORD10860,Robert Haynes,South,Delhi,Electronics,55073.10000000001,18212.8,10.0,1,Cod,2025-01-20,1.0,2025
ORD10861,Hunter Smith,West,Bangalore,Fashion,1210.64,-189.53,0.0,1,Cash,2023-05-31,3.0,2023
ORD10862,Andrew Mendez,South,Kochi,Unknown,6434.746725025747,1750.75,15.0,1,Cash,2023-11-03,1.0,2023
ORD10863,Jessica Jimenez,East,Delhi,Sports,9489.69,1650.7,15.0,9,Cash,2024-02-10,2.0,2024
ORD10864,Eddie Thomas,North,Bangalore,Beauty,3468.03,301.11,5.0,4,Upi,2023-10-06,5.0,2023
ORD10865,Tim Robinson,West,Mumbai,Fashion,4030.75,728.9,15.0,6,Card,2025-05-11,2.0,2025
ORD10866,Unknown,East,Bangalore,Sports,5714.66,-898.37,20.0,6,Cash,2023-10-04,3.0,2023
ORD10867,Kelly Alexander,North ,Delhi,Electronics,5836.14,881.92,0.0,4,Net Banking,2023-10-04,3.0,2023
ORD10868,Allison Harvey,North ,Bangalore,Home,6646.36,-1298.28,10.0,5,Upi,2023-04-06,2.0,2023
ORD10869,Sara Booth,South,Kochi,Sports,10025.51,-178.2,10.0,9,Net Banking,2024-12-20,1.0,2024
ORD10870,Kerry Harris PhD,South,Bangalore,Unknown,4557.63,798.98,0.0,2,Upi,2023-10-25,5.0,2023
ORD10871,Jason Hanna,South,Chennai,Home,3004.26,404.99,20.0,6,Net Banking,2023-10-25,3.0,2023
ORD10872,Joshua Zuniga,South,Delhi,Unknown,1551.7,-106.27,20.0,10,Upi,2025-03-03,2.0,2025
ORD10873,Tina Wells,East,Bangalore,Home,3172.67,320.2,0.0,8,Card,2025-02-23,3.0,2025
ORD10874,Melissa Watts,North,Mumbai,Unknown,4917.18,938.49,15.0,5,Upi,2023-04-02,4.0,2023
ORD10875,Molly Campbell,South,Mumbai,Home,9486.39,-401.81,15.0,10,Cod,2023-02-10,3.0,2023
ORD10876,Amy Rodriguez,South,Kochi,Unknown,3705.97,290.06,10.0,1,Upi,2023-03-27,1.0,2023
ORD10877,Amy Huerta,North,Bangalore,Beauty,5559.47,-223.14,5.0,10,Upi,2023-06-08,4.0,2023
ORD10878,Jill Marsh,South,Kochi,Beauty,4958.94,1463.23,15.0,2,Cash,2024-04-24,1.0,2024
ORD10879,Cheyenne Cuevas,West,Kochi,Sports,7970.98,1055.38,5.0,8,Net Banking,2023-11-21,2.0,2023
ORD10880,Zachary Cooper,East,Mumbai,Beauty,11317.33,3885.19,15.0,1,Cash,2023-11-24,3.0,2023
ORD10881,Bruce Anderson,West,Kochi,Home,3672.83,549.56,0.0,3,Net Banking,2024-03-09,5.0,2024
ORD10882,Sandra Adams,West,Chennai,Home,3776.4,-216.4,0.0,2,Card,2023-08-08,4.0,2023
ORD10883,Jacob Gonzalez,South,Delhi,Beauty,7610.4,1758.93,10.0,7,Cod,2024-05-01,5.0,2024
ORD10884,Ricky Rodriguez,South,Hyderabad,Unknown,6704.73,1122.23,20.0,3,Upi,2023-07-23,4.0,2023
ORD10885,Candace Chase,South,Kochi,Beauty,9616.77,-249.8,10.0,7,Cash,2023-06-01,3.0,2023
ORD10886,Paula Anderson,South,Delhi,Beauty,6459.82,-515.22,5.0,7,Cash,2024-08-15,3.0,2024
ORD10887,Amy Turner,East,Delhi,Unknown,4101.77,14.93,10.0,1,Upi,2024-08-13,4.0,2024
ORD10888,Katie Burgess,East,Kochi,Fashion,6476.64,1654.8,15.0,9,Card,2024-02-25,5.0,2024
ORD10889,Jesus George,South,Delhi,Electronics,7771.76,76.63,10.0,7,Upi,2023-06-16,1.0,2023
ORD10890,Matthew Clark,North,Hyderabad,Beauty,7051.21,-1008.17,10.0,10,Upi,2024-09-23,4.0,2024
ORD10891,Paul Wilson,West,Kochi,Home,6268.19,313.7,15.0,2,Net Banking,2023-08-05,3.0,2023
ORD10892,William Vega,East,Hyderabad,Home,7666.69,135.66,10.0,4,Net Banking,2024-12-21,1.0,2024
ORD10893,Andrew Fitzpatrick,North ,Chennai,Home,7923.24,-1470.27,10.0,9,Cod,2024-02-29,2.0,2024
ORD10894,Cole Brooks,North ,Mumbai,Fashion,8455.4,-795.12,10.0,7,Net Banking,2024-07-23,2.0,2024
ORD10895,Marcus Martinez,South,Delhi,Electronics,6621.77,559.56,15.0,4,Net Banking,2024-02-17,3.0,2024
ORD10896,Samantha Alexander,North,Mumbai,Electronics,4582.2,-515.59,10.0,4,Cod,2023-09-24,5.0,2023
ORD10897,Unknown,South,Bangalore,Beauty,5366.78,1796.9,20.0,7,Card,2024-12-25,3.0,2024
ORD10898,Michael Stewart,South,Kochi,Home,8016.27,757.37,5.0,7,Cash,2023-08-16,3.0,2023
ORD10899,Eric Brandt,East,Chennai,Fashion,2957.66,-411.08,20.0,2,Net Banking,2024-08-16,2.0,2024
ORD10900,Rhonda Mckinney,South,Kochi,Fashion,5921.68,1406.36,15.0,2,Net Banking,2024-02-05,3.0,2024
ORD10901,Darren Arellano,South,Delhi,Electronics,4016.65,-406.11,0.0,3,Card,2024-04-06,4.0,2024
ORD10902,Michael Brown,South,Delhi,Electronics,5071.86,-1000.38,20.0,5,Cod,2024-09-20,2.0,2024
ORD10903,Monique Lee,South,Kochi,Unknown,8196.13,-1121.77,5.0,1,Cash,2023-08-10,4.0,2023
ORD10904,Holly Cobb,West,Mumbai,Sports,5477.75,-45.44,20.0,5,Cash,2023-07-24,2.0,2023
ORD10905,Joseph Vega,North ,Chennai,Fashion,5116.09,995.43,15.0,2,Upi,2024-12-04,4.0,2024
ORD10906,Kevin Walker,West,Mumbai,Fashion,1600.36,-80.95,10.0,10,Card,2024-03-09,1.0,2024
ORD10907,David Porter,East,Delhi,Unknown,6865.63,-1245.64,20.0,5,Cod,2024-04-05,1.0,2024
ORD10908,Denise Carpenter,South,Hyderabad,Home,6613.71,-148.98,5.0,6,Card,2023-04-28,3.0,2023
ORD10909,Nathan Mckay,South,Delhi,Electronics,104081.4,-1990.23,15.0,10,Cod,2024-12-05,2.0,2024
ORD10910,Trevor Griffin,South,Mumbai,Unknown,4230.55,820.5,10.0,2,Card,2023-04-16,2.0,2023
ORD10911,Jennifer Gill,North,Mumbai,Fashion,5547.88,397.58,0.0,5,Cod,2023-07-21,5.0,2023
ORD10912,Donna Norman,East,Bangalore,Beauty,6434.746725025747,866.11,20.0,1,Cod,2023-01-22,1.0,2023
ORD10913,Kevin Kaiser,East,Chennai,Home,8943.63,-1447.08,0.0,7,Cod,2023-12-12,4.0,2023
ORD10914,Joseph Rogers,North,Chennai,Sports,4761.76,-170.74,15.0,8,Cash,2023-12-12,1.0,2023
ORD10915,Elizabeth Mendoza,North,Bangalore,Unknown,5697.55,-127.78,10.0,7,Card,2023-05-23,5.0,2023
ORD10916,Susan Tran,East,Kochi,Home,6519.74,1808.63,10.0,1,Cod,2023-01-06,4.0,2023
ORD10917,Adam Smith,East,Bangalore,Sports,5466.52,1687.36,20.0,8,Net Banking,2023-10-04,3.0,2023
ORD10918,Tara Johnson,East,Hyderabad,Beauty,3883.92,-262.99,15.0,8,Card,2023-05-06,3.0,2023
ORD10919,Alejandra Romero,North,Mumbai,Electronics,5485.22,1423.68,5.0,4,Upi,2023-03-26,4.0,2023
ORD10920,Mary Woods,East,Chennai,Unknown,7684.08,-97.99,20.0,9,Cash,2023-07-12,1.0,2023
ORD10921,John Thompson,West,Bangalore,Electronics,2433.71,0.01,15.0,10,Cash,2023-05-14,5.0,2023
ORD10922,Robert Smith,West,Bangalore,Home,6434.746725025747,285.42,0.0,2,Upi,2024-10-25,3.0,2024
ORD10923,Angela Evans,West,Delhi,Beauty,3249.7,333.64,10.0,7,Upi,2023-09-29,3.0,2023
ORD10924,Leslie Diaz,West,Bangalore,Sports,7987.62,82.97,15.0,4,Cod,2023-04-11,4.0,2023
ORD10925,John May,North,Delhi,Home,1192.03,185.35,0.0,4,Cod,2023-04-22,2.0,2023
ORD10926,John Wilkinson,South,Chennai,Beauty,3602.7,81.09,15.0,2,Cash,2024-09-27,3.0,2024
ORD10927,Charles Sutton,South,Delhi,Beauty,5943.03,1210.21,0.0,3,Upi,2024-12-23,3.0,2024
ORD10928,Brittany Lester,South,Mumbai,Beauty,8913.81,-864.29,15.0,3,Cash,2024-11-28,1.0,2024
ORD10929,Jason White,North ,Kochi,Beauty,4835.62,1301.75,20.0,6,Net Banking,2023-06-24,1.0,2023
ORD10930,Amber Morrison,South,Kochi,Electronics,3612.0,-144.98,5.0,9,Upi,2024-08-03,4.0,2024
ORD10931,Adam Smith,West,Kochi,Home,9702.89,971.68,10.0,8,Card,2025-01-22,3.0,2025
ORD10932,Dennis Bell,North ,Hyderabad,Unknown,6434.746725025747,364.36,15.0,2,Net Banking,2025-05-27,3.0,2025
ORD10933,Victor Bass,South,Kochi,Fashion,-497.01,90.95,20.0,7,Net Banking,2023-05-26,3.0,2023
ORD10934,Matthew Manning,South,Chennai,Home,6100.04,608.2,15.0,9,Net Banking,2025-06-17,3.0,2025
ORD10935,Garrett Reed,North,Mumbai,Beauty,3744.86,444.64,10.0,6,Card,2023-11-13,1.0,2023
ORD10936,Amy Duke,East,Delhi,Sports,2446.92,-291.37,10.0,3,Card,2024-05-25,1.0,2024
ORD10937,Sonya Wright,North,Kochi,Beauty,6770.89,335.99,5.0,5,Net Banking,2025-03-29,1.0,2025
ORD10938,Alexandra Peterson,North ,Bangalore,Electronics,5609.5,-41.4,10.0,9,Cash,2023-02-21,2.0,2023
ORD10939,Lauren Spears,East,Bangalore,Unknown,3589.8,-558.59,5.0,1,Net Banking,2024-03-18,1.0,2024
ORD10940,Jesse Hale,East,Delhi,Fashion,1799.24,230.97,5.0,10,Cash,2023-09-25,4.0,2023
ORD10941,Heidi Rivera,West,Delhi,Fashion,7181.14,-231.61,10.0,10,Net Banking,2024-07-21,5.0,2024
ORD10942,Tammy Gonzalez,West,Mumbai,Beauty,6625.5,510.82,10.0,6,Net Banking,2024-07-21,5.0,2024
ORD10943,Karen Stewart,South,Delhi,Sports,4752.06,149.71,5.0,10,Cod,2023-01-28,5.0,2023
ORD10944,Linda Porter,North,Mumbai,Sports,9616.59,2071.74,15.0,3,Upi,2025-06-17,3.0,2025
ORD10945,Jeremy Brown,North ,Mumbai,Unknown,2324.79,-328.08,20.0,2,Upi,2025-04-29,5.0,2025
ORD10946,Abigail Craig,North ,Hyderabad,Beauty,1186.19,230.5,10.0,4,Upi,2024-11-21,2.0,2024
ORD10947,April Jenkins,South,Kochi,Electronics,6434.746725025747,639.42,0.0,8,Cod,2023-11-05,5.0,2023
ORD10948,Kimberly Sanders,North,Kochi,Home,4886.03,-698.78,0.0,9,Cash,2023-04-10,5.0,2023
ORD10949,Marc Garcia,South,Hyderabad,Electronics,5608.35,979.93,10.0,10,Upi,2023-09-24,2.0,2023
ORD10950,Tanya Johnson,South,Kochi,Sports,4396.91,442.66,15.0,8,Upi,2024-06-07,4.0,2024
ORD10951,Unknown,West,Kochi,Sports,5880.14,324.47,15.0,3,Cod,2024-12-15,3.0,2024
ORD10952,Ana Contreras,West,Hyderabad,Beauty,1871.15,263.71,0.0,6,Cash,2024-10-28,5.0,2024
ORD10953,Pamela Erickson,South,Bangalore,Home,8609.41,1622.22,15.0,9,Cod,2023-08-04,3.0,2023
ORD10954,Deborah Perez,North,Hyderabad,Beauty,4794.62,-224.93,10.0,5,Net Banking,2025-05-29,2.0,2025
ORD10955,Willie Jacobs,South,Chennai,Sports,7793.24,614.41,10.0,9,Card,2024-08-12,4.0,2024
ORD10956,Marc Torres,North,Mumbai,Unknown,5856.81,1573.24,5.0,4,Cash,2023-03-11,3.0,2023
ORD10957,Maria Mathews,West,Kochi,Electronics,6141.88,1811.16,5.0,7,Upi,2023-03-11,3.0,2023
ORD10958,Kaitlyn Shaw,East,Kochi,Unknown,6424.42,37.76,10.0,1,Cash,2023-03-16,5.0,2023
ORD10959,Michael Hurst,South,Bangalore,Beauty,6119.27,-374.06,15.0,5,Cash,2024-07-23,1.0,2024
ORD10960,Henry Padilla,East,Mumbai,Sports,6606.81,-971.77,0.0,3,Upi,2024-10-06,3.0,2024
ORD10961,Janet Moody,South,Delhi,Beauty,8322.88,1669.2,20.0,8,Card,2025-01-17,5.0,2025
ORD10962,Mallory Acosta,North ,Kochi,Fashion,5491.3,-895.44,15.0,7,Card,2025-05-23,4.0,2025
ORD10963,Austin Jones,East,Chennai,Beauty,6772.51,658.94,0.0,4,Upi,2023-08-25,2.0,2023
ORD10964,Jason Oliver,West,Delhi,Unknown,4775.66,556.11,20.0,10,Upi,2023-10-22,3.0,2023
ORD10965,Melissa Morris,North,Bangalore,Fashion,86002.90000000001,-1210.5,10.0,4,Upi,2024-10-30,3.0,2024
ORD10966,Desiree Coleman,North,Chennai,Electronics,3309.02,236.45,20.0,10,Cod,2025-06-18,1.0,2025
ORD10967,Jerry Miller,West,Delhi,Fashion,9502.35,-1223.85,10.0,1,Net Banking,2024-07-18,2.0,2024
ORD10968,Matthew Nelson,West,Hyderabad,Unknown,4899.61,-908.9,5.0,9,Cod,2023-01-22,4.0,2023
ORD10969,Kimberly Love,North,Mumbai,Electronics,1423.06,-186.59,10.0,7,Card,2025-02-23,3.0,2025
ORD10970,Unknown,West,Hyderabad,Sports,5320.26,-367.13,0.0,10,Upi,2024-03-23,2.0,2024
ORD10971,Kristen Jenkins,East,Chennai,Sports,3297.37,-556.73,15.0,3,Cash,2025-04-12,2.0,2025
ORD10972,Scott Bell,North ,Bangalore,Beauty,7101.61,1148.12,10.0,2,Card,2024-09-12,2.0,2024
ORD10973,Lauren Avila MD,South,Delhi,Home,3368.44,1070.44,20.0,5,Cod,2024-03-30,1.0,2024
ORD10974,Michael Gibson,South,Bangalore,Sports,3884.54,730.39,20.0,8,Upi,2023-12-21,1.0,2023
ORD10975,Hannah Page,South,Mumbai,Electronics,6434.746725025747,64.44,0.0,4,Upi,2024-01-17,5.0,2024
ORD10976,Colin Butler,West,Mumbai,Electronics,3869.23,1279.95,0.0,5,Net Banking,2024-01-29,2.0,2024
ORD10977,Miguel Johnson,North,Delhi,Home,-1059.7,-172.69,20.0,1,Cod,2023-07-30,3.0,2023
ORD10978,Angela Wagner,East,Hyderabad,Sports,1040.24,255.52,20.0,4,Net Banking,2025-04-28,3.0,2025
ORD10979,Karen Smith,North ,Mumbai,Beauty,6901.04,-965.69,15.0,5,Cod,2025-02-09,3.0,2025
ORD10980,Michael Webb,East,Hyderabad,Home,6964.5,397.21,5.0,3,Cash,2023-06-16,3.0,2023
ORD10981,Lisa Rogers,East,Hyderabad,Sports,6434.746725025747,-1083.98,10.0,6,Card,2023-12-12,3.0,2023
ORD10982,Alison Arnold,West,Kochi,Home,2582.56,-262.57,15.0,1,Cod,2025-05-06,1.0,2025
ORD10983,Peter Hudson,North,Mumbai,Fashion,4880.72,-234.05,20.0,9,Card,2024-08-16,4.0,2024
ORD10984,Michael Snyder,South,Kochi,Fashion,4990.99,-519.2,20.0,1,Net Banking,2023-05-11,1.0,2023
ORD10985,Douglas Burton,North,Hyderabad,Home,2104.09,-350.44,10.0,5,Upi,2024-07-20,3.0,2024
ORD10986,Christopher Brown,East,Delhi,Home,8758.5,386.22,20.0,2,Upi,2023-04-22,3.0,2023
